database,alloy,T_C,phase,label,set_index,fraction
mpea-02b,benchmark,530.0,B2_BCC,B2_BCC[ordered],0,0.2201164602855153
mpea-02b,benchmark,530.0,A1_FCC,A1_FCC,1,0.37033070879683655
mpea-02b,benchmark,530.0,CUB_A13,CUB_A13,2,0.4095528308904888
mpea-02b,benchmark,540.0,B2_BCC,B2_BCC[ordered],0,0.2200546716995842
mpea-02b,benchmark,540.0,A1_FCC,A1_FCC,1,0.3969079815020388
mpea-02b,benchmark,540.0,CUB_A13,CUB_A13,2,0.3830373467855794
mpea-02b,benchmark,550.0,B2_BCC,B2_BCC[ordered],0,0.21988597675051955
mpea-02b,benchmark,550.0,A1_FCC,A1_FCC,1,0.42443085062806407
mpea-02b,benchmark,550.0,CUB_A13,CUB_A13,2,0.3556831726367436
mpea-02b,benchmark,560.0,B2_BCC,B2_BCC[ordered],0,0.2196068738697849
mpea-02b,benchmark,560.0,A1_FCC,A1_FCC,1,0.45292899831101474
mpea-02b,benchmark,560.0,CUB_A13,CUB_A13,2,0.32746412785541723
mpea-02b,benchmark,570.0,A1_FCC,A1_FCC,0,0.482434353803182
mpea-02b,benchmark,570.0,B2_BCC,B2_BCC[ordered],1,0.21921415451008358
mpea-02b,benchmark,570.0,CUB_A13,CUB_A13,2,0.29835149166930364
mpea-02b,benchmark,580.0,A1_FCC,A1_FCC,0,0.5129807733493082
mpea-02b,benchmark,580.0,B2_BCC,B2_BCC[ordered],1,0.21870495542079
mpea-02b,benchmark,580.0,CUB_A13,CUB_A13,2,0.26831427125889556
mpea-02b,benchmark,590.0,A1_FCC,A1_FCC,0,0.5446037043580891
mpea-02b,benchmark,590.0,B2_BCC,B2_BCC[ordered],1,0.21807682158902256
mpea-02b,benchmark,590.0,CUB_A13,CUB_A13,2,0.23731947404599255
mpea-02b,benchmark,600.0,A1_FCC,A1_FCC,0,0.577339823265594
mpea-02b,benchmark,600.0,B2_BCC,B2_BCC[ordered],1,0.21732778217065368
mpea-02b,benchmark,600.0,CUB_A13,CUB_A13,2,0.20533239460110225
mpea-02b,benchmark,610.0,A1_FCC,A1_FCC,0,0.6112266339204973
mpea-02b,benchmark,610.0,B2_BCC,B2_BCC[ordered],1,0.21645644068088404
mpea-02b,benchmark,610.0,CUB_A13,CUB_A13,2,0.17231692542923435
mpea-02b,benchmark,620.0,A1_FCC,A1_FCC,0,0.646302017362757
mpea-02b,benchmark,620.0,B2_BCC,B2_BCC[ordered],1,0.21546208297291564
mpea-02b,benchmark,620.0,CUB_A13,CUB_A13,2,0.13823589963186156
mpea-02b,benchmark,630.0,A1_FCC,A1_FCC,0,0.6826037235430324
mpea-02b,benchmark,630.0,B2_BCC,B2_BCC[ordered],1,0.2143448048997506
mpea-02b,benchmark,630.0,CUB_A13,CUB_A13,2,0.1030514716294907
mpea-02b,benchmark,640.0,A1_FCC,A1_FCC,0,0.7201687941203079
mpea-02b,benchmark,640.0,B2_BCC,B2_BCC[ordered],1,0.21310566325583175
mpea-02b,benchmark,640.0,CUB_A13,CUB_A13,2,0.06672554265510337
mpea-02b,benchmark,650.0,A1_FCC,A1_FCC,0,0.7590329108623222
mpea-02b,benchmark,650.0,B2_BCC,B2_BCC[ordered],1,0.21174685464331286
mpea-02b,benchmark,650.0,CUB_A13,CUB_A13,2,0.02922023445965227
mpea-02b,benchmark,660.0,A1_FCC,A1_FCC,0,0.7896206566532259
mpea-02b,benchmark,660.0,B2_BCC,B2_BCC[ordered],1,0.2103793433498451
mpea-02b,benchmark,670.0,A1_FCC,A1_FCC,0,0.7907096600997752
mpea-02b,benchmark,670.0,B2_BCC,B2_BCC[ordered],1,0.20929033990869708
mpea-02b,benchmark,680.0,A1_FCC,A1_FCC,0,0.7918196286159234
mpea-02b,benchmark,680.0,B2_BCC,B2_BCC[ordered],1,0.2081803713634198
mpea-02b,benchmark,690.0,A1_FCC,A1_FCC,0,0.7929479451095137
mpea-02b,benchmark,690.0,B2_BCC,B2_BCC[ordered],1,0.20705205488164946
mpea-02b,benchmark,700.0,A1_FCC,A1_FCC,0,0.794091798997017
mpea-02b,benchmark,700.0,B2_BCC,B2_BCC[ordered],1,0.2059082010024303
mpea-02b,benchmark,710.0,A1_FCC,A1_FCC,0,0.7952481701769304
mpea-02b,benchmark,710.0,B2_BCC,B2_BCC[ordered],1,0.20475182982815834
mpea-02b,benchmark,720.0,A1_FCC,A1_FCC,0,0.7964138099108516
mpea-02b,benchmark,720.0,B2_BCC,B2_BCC[ordered],1,0.20358619008841963
mpea-02b,benchmark,730.0,A1_FCC,A1_FCC,0,0.7975852178229335
mpea-02b,benchmark,730.0,B2_BCC,B2_BCC[ordered],1,0.20241478316311043
mpea-02b,benchmark,740.0,B2_BCC,B2_BCC[ordered],0,0.201241388621855
mpea-02b,benchmark,740.0,A1_FCC,A1_FCC,1,0.7987586119927922
mpea-02b,benchmark,750.0,A1_FCC,A1_FCC,0,0.7999298988992701
mpea-02b,benchmark,750.0,B2_BCC,B2_BCC[ordered],1,0.20007010148487211
mpea-02b,benchmark,760.0,A1_FCC,A1_FCC,0,0.8010946305609142
mpea-02b,benchmark,760.0,B2_BCC,B2_BCC[ordered],1,0.19890536967988845
mpea-02b,benchmark,770.0,A1_FCC,A1_FCC,0,0.80224795726662
mpea-02b,benchmark,770.0,B2_BCC,B2_BCC[ordered],1,0.19775204286861
mpea-02b,benchmark,780.0,A1_FCC,A1_FCC,0,0.8033845695721797
mpea-02b,benchmark,780.0,B2_BCC,B2_BCC[ordered],1,0.19661543050482486
mpea-02b,benchmark,790.0,A1_FCC,A1_FCC,0,0.8044986286945416
mpea-02b,benchmark,790.0,B2_BCC,B2_BCC[ordered],1,0.19550137135377224
mpea-02b,benchmark,800.0,A1_FCC,A1_FCC,0,0.8055836822669925
mpea-02b,benchmark,800.0,B2_BCC,B2_BCC[ordered],1,0.1944163177634238
mpea-02b,benchmark,810.0,A1_FCC,A1_FCC,0,0.8066325622354846
mpea-02b,benchmark,810.0,B2_BCC,B2_BCC[ordered],1,0.19336743777841356
mpea-02b,benchmark,820.0,A1_FCC,A1_FCC,0,0.8076372604438361
mpea-02b,benchmark,820.0,B2_BCC,B2_BCC[ordered],1,0.19236273956685238
mpea-02b,benchmark,830.0,A1_FCC,A1_FCC,0,0.8085887755170396
mpea-02b,benchmark,830.0,B2_BCC,B2_BCC[ordered],1,0.19141122448355893
mpea-02b,benchmark,840.0,B2_BCC,B2_BCC[ordered],0,0.19052307566063628
mpea-02b,benchmark,840.0,A1_FCC,A1_FCC,1,0.8094769243196196
mpea-02b,benchmark,850.0,A1_FCC,A1_FCC,0,0.8102901078517266
mpea-02b,benchmark,850.0,B2_BCC,B2_BCC[ordered],1,0.1897098921527219
mpea-02b,benchmark,860.0,B2_BCC,B2_BCC[ordered],0,0.18898498604434752
mpea-02b,benchmark,860.0,A1_FCC,A1_FCC,1,0.8110150153676503
mpea-02b,benchmark,870.0,B2_BCC,B2_BCC[ordered],0,0.18836375177236986
mpea-02b,benchmark,870.0,A1_FCC,A1_FCC,1,0.8116362489588481
mpea-02b,benchmark,880.0,B2_BCC,B2_BCC[ordered],0,0.1878641509754864
mpea-02b,benchmark,880.0,A1_FCC,A1_FCC,1,0.8121358490225287
mpea-02b,benchmark,890.0,A1_FCC,A1_FCC,0,0.8124926705754005
mpea-02b,benchmark,890.0,B2_BCC,B2_BCC[ordered],1,0.1875073294288175
mpea-02b,benchmark,900.0,B2_BCC,B2_BCC[ordered],0,0.18731843393796957
mpea-02b,benchmark,900.0,A1_FCC,A1_FCC,1,0.8126815660623685
mpea-02b,benchmark,910.0,B2_BCC,B2_BCC[ordered],0,0.18732770165403834
mpea-02b,benchmark,910.0,A1_FCC,A1_FCC,1,0.8126722983410635
mpea-02b,benchmark,920.0,B2_BCC,B2_BCC[ordered],0,0.18757193667371574
mpea-02b,benchmark,920.0,A1_FCC,A1_FCC,1,0.8124280633314531
mpea-02b,benchmark,930.0,B2_BCC,B2_BCC[ordered],0,0.1880965507145661
mpea-02b,benchmark,930.0,A1_FCC,A1_FCC,1,0.8119034492912731
mpea-02b,benchmark,940.0,B2_BCC,B2_BCC[ordered],0,0.18895844560032216
mpea-02b,benchmark,940.0,A1_FCC,A1_FCC,1,0.8110415543794444
mpea-02b,benchmark,950.0,B2_BCC,B2_BCC[ordered],0,0.19023018377423367
mpea-02b,benchmark,950.0,A1_FCC,A1_FCC,1,0.8097698162109005
mpea-02b,benchmark,960.0,B2_BCC,B2_BCC[ordered],0,0.19200619626554932
mpea-02b,benchmark,960.0,A1_FCC,A1_FCC,1,0.8079938037260367
mpea-02b,benchmark,970.0,B2_BCC,B2_BCC[ordered],0,0.1944123332004128
mpea-02b,benchmark,970.0,A1_FCC,A1_FCC,1,0.8055876667963127
mpea-02b,benchmark,980.0,B2_BCC,B2_BCC[ordered],0,0.19762113889797034
mpea-02b,benchmark,980.0,A1_FCC,A1_FCC,1,0.8023788611120819
mpea-02b,benchmark,990.0,B2_BCC,B2_BCC[ordered],0,0.20187744833543406
mpea-02b,benchmark,990.0,A1_FCC,A1_FCC,1,0.7981225516782646
mpea-02b,benchmark,1000.0,A1_FCC,A1_FCC,0,0.7924562123337193
mpea-02b,benchmark,1000.0,B2_BCC,B2_BCC[ordered],1,0.20754378768553094
mpea-02b,benchmark,1010.0,A1_FCC,A1_FCC,0,0.7848132056100561
mpea-02b,benchmark,1010.0,B2_BCC,B2_BCC[ordered],1,0.21518679439752228
mpea-02b,benchmark,1020.0,B2_BCC,B2_BCC[ordered],0,0.22575719518898027
mpea-02b,benchmark,1020.0,A1_FCC,A1_FCC,1,0.774242804827412
mpea-02b,benchmark,1030.0,A1_FCC,A1_FCC,0,0.7589887571291862
mpea-02b,benchmark,1030.0,B2_BCC,B2_BCC[ordered],1,0.24101124289038875
mpea-02b,benchmark,1040.0,A1_FCC,A1_FCC,0,0.7353376863423012
mpea-02b,benchmark,1040.0,B2_BCC,B2_BCC[ordered],1,0.2646623136368379
mpea-02b,benchmark,1050.0,A1_FCC,A1_FCC,0,0.6938444209704435
mpea-02b,benchmark,1050.0,B2_BCC,B2_BCC[ordered],1,0.3061555789982378
mpea-02b,benchmark,1060.0,A1_FCC,A1_FCC,0,0.6081838476827077
mpea-02b,benchmark,1060.0,B2_BCC,B2_BCC[ordered],1,0.3918161523524178
mpea-02b,benchmark,1070.0,A1_FCC,A1_FCC,0,0.4625365808321209
mpea-02b,benchmark,1070.0,B2_BCC,B2_BCC[ordered],1,0.5374634191393673
mpea-02b,benchmark,1080.0,B2_BCC,B2_BCC[ordered],0,0.6841283815149637
mpea-02b,benchmark,1080.0,A1_FCC,A1_FCC,1,0.31587161848654444
mpea-02b,benchmark,1090.0,A1_FCC,A1_FCC,0,0.19295966873265327
mpea-02b,benchmark,1090.0,B2_BCC,B2_BCC[ordered],1,0.8070403312466727
mpea-02b,benchmark,1100.0,B2_BCC,B2_BCC[A2],0,0.8300082129605205
mpea-02b,benchmark,1100.0,B2_BCC,B2_BCC[ordered],1,0.05173844276851027
mpea-02b,benchmark,1100.0,A1_FCC,A1_FCC,2,0.11825334432464914
mpea-02b,benchmark,1110.0,A1_FCC,A1_FCC,0,0.05033119847645543
mpea-02b,benchmark,1110.0,B2_BCC,B2_BCC[A2],1,0.9496688015881086
mpea-02b,benchmark,1120.0,A1_FCC,A1_FCC,0,0.023410870323215278
mpea-02b,benchmark,1120.0,B2_BCC,B2_BCC[A2],1,0.9765891295863292
mpea-02b,benchmark,1130.0,A1_FCC,A1_FCC,0,0.004590870489683594
mpea-02b,benchmark,1130.0,B2_BCC,B2_BCC[A2],1,0.9954091295251877
mpea-02b,benchmark,1140.0,B2_BCC,B2_BCC[A2],0,1.0000000000075524
mpea-02b,benchmark,1150.0,B2_BCC,B2_BCC[A2],0,1.000000000004512
mpea-02b,benchmark,1160.0,B2_BCC,B2_BCC[A2],0,0.9999999999821374
mpea-02b,benchmark,1170.0,B2_BCC,B2_BCC[A2],0,1.0000000000123757
mpea-02b,benchmark,1180.0,B2_BCC,B2_BCC[A2],0,0.9999999999993101
mpea-02b,benchmark,1190.0,B2_BCC,B2_BCC[A2],0,0.9999999999862416
mpea-02b,benchmark,1200.0,B2_BCC,B2_BCC[A2],0,1.0000000000033396
mpea-02b,benchmark,1210.0,B2_BCC,B2_BCC[A2],0,1.000000000005996
mpea-02b,benchmark,1220.0,B2_BCC,B2_BCC[A2],0,0.9999999999848382
mpea-02b,benchmark,1230.0,B2_BCC,B2_BCC[A2],0,1.0000000000089289
mpea-02b,benchmark,1240.0,B2_BCC,B2_BCC[A2],0,0.9999999999847459
mpea-02b,benchmark,1250.0,B2_BCC,B2_BCC[A2],0,0.99999999998664
mpea-02b,benchmark,1260.0,B2_BCC,B2_BCC[A2],0,1.0000000000143623
mpea-02b,benchmark,1270.0,B2_BCC,B2_BCC[A2],0,1.0000000000033882
mpea-02b,benchmark,1280.0,B2_BCC,B2_BCC[A2],0,1.0000000000114098
mpea-02b,benchmark,1290.0,B2_BCC,B2_BCC[A2],0,1.0000000000107914
mpea-02b,llm,400.0,__NONCONVERGED__,__NONCONVERGED__,-1,nan
mpea-02b,llm,410.0,A1_FCC,A1_FCC,0,0.5817234447566646
mpea-02b,llm,410.0,B2_BCC,B2_BCC[A2],1,0.06908258691749578
mpea-02b,llm,410.0,B2_BCC,B2_BCC[ordered],2,0.10907928381425935
mpea-02b,llm,410.0,CUB_A13,CUB_A13,3,0.22901143652281486
mpea-02b,llm,410.0,M23C6_D84,M23C6_D84,4,0.011103247052431415
mpea-02b,llm,420.0,A1_FCC,A1_FCC,0,0.7899231818661389
mpea-02b,llm,420.0,CUB_A13,CUB_A13,1,0.09879630535859482
mpea-02b,llm,420.0,B2_BCC,B2_BCC[ordered],2,0.10774314379593013
mpea-02b,llm,420.0,M23C6_D84,M23C6_D84,3,0.003537370140582525
mpea-02b,llm,430.0,A1_FCC,A1_FCC,0,0.8924457627605158
mpea-02b,llm,430.0,B2_BCC,B2_BCC[ordered],1,0.10755423723242338
mpea-02b,llm,440.0,A1_FCC,A1_FCC,0,0.8934703784859219
mpea-02b,llm,440.0,B2_BCC,B2_BCC[ordered],1,0.10652962151750009
mpea-02b,llm,450.0,A1_FCC,A1_FCC,0,0.894565848473508
mpea-02b,llm,450.0,B2_BCC,B2_BCC[ordered],1,0.10543415153937555
mpea-02b,llm,460.0,A1_FCC,A1_FCC,0,0.8957329244100419
mpea-02b,llm,460.0,B2_BCC,B2_BCC[ordered],1,0.1042670756067709
mpea-02b,llm,470.0,A1_FCC,A1_FCC,0,0.8969722264790606
mpea-02b,llm,470.0,B2_BCC,B2_BCC[ordered],1,0.10302777349166932
mpea-02b,llm,480.0,A1_FCC,A1_FCC,0,0.8982842454259675
mpea-02b,llm,480.0,B2_BCC,B2_BCC[ordered],1,0.10171575458202728
mpea-02b,llm,490.0,A1_FCC,A1_FCC,0,0.89966934520003
mpea-02b,llm,490.0,B2_BCC,B2_BCC[ordered],1,0.10033065479639493
mpea-02b,llm,500.0,A1_FCC,A1_FCC,0,0.901127766873047
mpea-02b,llm,500.0,B2_BCC,B2_BCC[ordered],1,0.09887223313198402
mpea-02b,llm,510.0,A1_FCC,A1_FCC,0,0.9026596329794596
mpea-02b,llm,510.0,B2_BCC,B2_BCC[ordered],1,0.09734036704563
mpea-02b,llm,520.0,A1_FCC,A1_FCC,0,0.9042649529236318
mpea-02b,llm,520.0,B2_BCC,B2_BCC[ordered],1,0.09573504708709908
mpea-02b,llm,530.0,A1_FCC,A1_FCC,0,0.9059436290654724
mpea-02b,llm,530.0,B2_BCC,B2_BCC[ordered],1,0.09405637094606323
mpea-02b,llm,540.0,A1_FCC,A1_FCC,0,0.9076954634755217
mpea-02b,llm,540.0,B2_BCC,B2_BCC[ordered],1,0.09230453648585168
mpea-02b,llm,550.0,A1_FCC,A1_FCC,0,0.9095201655610627
mpea-02b,llm,550.0,B2_BCC,B2_BCC[ordered],1,0.09047983440520128
mpea-02b,llm,560.0,A1_FCC,A1_FCC,0,0.9114173600110048
mpea-02b,llm,560.0,B2_BCC,B2_BCC[ordered],1,0.08858263997072881
mpea-02b,llm,570.0,A1_FCC,A1_FCC,0,0.9133865955831226
mpea-02b,llm,570.0,B2_BCC,B2_BCC[ordered],1,0.08661340445354318
mpea-02b,llm,580.0,A1_FCC,A1_FCC,0,0.9154273541972057
mpea-02b,llm,580.0,B2_BCC,B2_BCC[ordered],1,0.0845726458101242
mpea-02b,llm,590.0,A1_FCC,A1_FCC,0,0.9175390607219903
mpea-02b,llm,590.0,B2_BCC,B2_BCC[ordered],1,0.08246093928701172
mpea-02b,llm,600.0,A1_FCC,A1_FCC,0,0.9197210927860424
mpea-02b,llm,600.0,B2_BCC,B2_BCC[ordered],1,0.0802789072201515
mpea-02b,llm,610.0,A1_FCC,A1_FCC,0,0.9219727912514234
mpea-02b,llm,610.0,B2_BCC,B2_BCC[ordered],1,0.07802720876732651
mpea-02b,llm,620.0,A1_FCC,A1_FCC,0,0.9242934707767247
mpea-02b,llm,620.0,B2_BCC,B2_BCC[ordered],1,0.07570652922186681
mpea-02b,llm,630.0,B2_BCC,B2_BCC[ordered],0,0.073317569137889
mpea-02b,llm,630.0,A1_FCC,A1_FCC,1,0.9266824308445726
mpea-02b,llm,640.0,B2_BCC,B2_BCC[ordered],0,0.07086103318434055
mpea-02b,llm,640.0,A1_FCC,A1_FCC,1,0.9291389668034142
mpea-02b,llm,650.0,A1_FCC,A1_FCC,0,0.931662381267393
mpea-02b,llm,650.0,B2_BCC,B2_BCC[ordered],1,0.06833761872871387
mpea-02b,llm,660.0,A1_FCC,A1_FCC,0,0.934251995891224
mpea-02b,llm,660.0,B2_BCC,B2_BCC[ordered],1,0.06574800410842198
mpea-02b,llm,670.0,B2_BCC,B2_BCC[ordered],0,0.06309283674038699
mpea-02b,llm,670.0,A1_FCC,A1_FCC,1,0.9369071632569842
mpea-02b,llm,680.0,B2_BCC,B2_BCC[ordered],0,0.060372720810080285
mpea-02b,llm,680.0,A1_FCC,A1_FCC,1,0.9396272792027658
mpea-02b,llm,690.0,B2_BCC,B2_BCC[ordered],0,0.05758820433466248
mpea-02b,llm,690.0,A1_FCC,A1_FCC,1,0.942411795647198
mpea-02b,llm,700.0,A1_FCC,A1_FCC,0,0.9452602340667504
mpea-02b,llm,700.0,B2_BCC,B2_BCC[ordered],1,0.054739765915993034
mpea-02b,llm,710.0,A1_FCC,A1_FCC,0,0.9481721995301718
mpea-02b,llm,710.0,B2_BCC,B2_BCC[ordered],1,0.05182780047637356
mpea-02b,llm,720.0,A1_FCC,A1_FCC,0,0.9511473958965198
mpea-02b,llm,720.0,B2_BCC,B2_BCC[ordered],1,0.048852604115672896
mpea-02b,llm,730.0,B2_BCC,B2_BCC[ordered],0,0.045814357714087345
mpea-02b,llm,730.0,A1_FCC,A1_FCC,1,0.9541856422756303
mpea-02b,llm,740.0,B2_BCC,B2_BCC[ordered],0,0.042713108864843134
mpea-02b,llm,740.0,A1_FCC,A1_FCC,1,0.9572868911480309
mpea-02b,llm,750.0,B2_BCC,B2_BCC[ordered],0,0.03954875170627878
mpea-02b,llm,750.0,A1_FCC,A1_FCC,1,0.9604512482882294
mpea-02b,llm,760.0,B2_BCC,B2_BCC[ordered],0,0.03632100413932417
mpea-02b,llm,760.0,A1_FCC,A1_FCC,1,0.963678995882297
mpea-02b,llm,770.0,B2_BCC,B2_BCC[ordered],0,0.033029381575640976
mpea-02b,llm,770.0,A1_FCC,A1_FCC,1,0.9669706184350098
mpea-02b,llm,780.0,B2_BCC,B2_BCC[ordered],0,0.029673166559357957
mpea-02b,llm,780.0,A1_FCC,A1_FCC,1,0.9703268334391586
mpea-02b,llm,790.0,B2_BCC,B2_BCC[ordered],0,0.026251372543217646
mpea-02b,llm,790.0,A1_FCC,A1_FCC,1,0.9737486274483975
mpea-02b,llm,800.0,A1_FCC,A1_FCC,0,0.9772372990133773
mpea-02b,llm,800.0,B2_BCC,B2_BCC[ordered],1,0.02276270098171321
mpea-02b,llm,810.0,A1_FCC,A1_FCC,0,0.9807945109942185
mpea-02b,llm,810.0,B2_BCC,B2_BCC[ordered],1,0.019205489001179514
mpea-02b,llm,820.0,B2_BCC,B2_BCC[ordered],0,0.015577645423732788
mpea-02b,llm,820.0,A1_FCC,A1_FCC,1,0.9844223546927926
mpea-02b,llm,830.0,A1_FCC,A1_FCC,0,0.988123429195041
mpea-02b,llm,830.0,B2_BCC,B2_BCC[ordered],1,0.011876570860503673
mpea-02b,llm,840.0,B2_BCC,B2_BCC[ordered],0,0.008099058014492013
mpea-02b,llm,840.0,A1_FCC,A1_FCC,1,0.9919009420192417
mpea-02b,llm,850.0,A1_FCC,A1_FCC,0,0.9957588363606961
mpea-02b,llm,850.0,B2_BCC,B2_BCC[ordered],1,0.004241163660221395
mpea-02b,llm,860.0,A1_FCC,A1_FCC,0,1.0000000000098088
mpea-02b,llm,870.0,A1_FCC,A1_FCC,0,1.0000000000058786
mpea-02b,llm,880.0,A1_FCC,A1_FCC,0,0.9999999999828112
mpea-02b,llm,890.0,A1_FCC,A1_FCC,0,1.0000000000009042
mpea-02b,llm,900.0,A1_FCC,A1_FCC,0,1.0000000000043854
mpea-02b,llm,910.0,A1_FCC,A1_FCC,0,1.0000000000072113
mpea-02b,llm,920.0,A1_FCC,A1_FCC,0,1.0000000000102833
mpea-02b,llm,930.0,A1_FCC,A1_FCC,0,1.0000000000000775
mpea-02b,llm,940.0,A1_FCC,A1_FCC,0,0.9999999999953907
mpea-02b,llm,950.0,A1_FCC,A1_FCC,0,1.000000000020051
mpea-02b,llm,960.0,A1_FCC,A1_FCC,0,0.9999999999802214
mpea-02b,llm,970.0,A1_FCC,A1_FCC,0,1.0000000000013545
mpea-02b,llm,980.0,A1_FCC,A1_FCC,0,0.9999999999975339
mpea-02b,llm,990.0,A1_FCC,A1_FCC,0,0.9999999999797224
mpea-02b,llm,1000.0,A1_FCC,A1_FCC,0,1.000000000001651
mpea-02b,llm,1010.0,A1_FCC,A1_FCC,0,0.99999999998609
mpea-02b,llm,1020.0,A1_FCC,A1_FCC,0,1.0000000000068279
mpea-02b,llm,1030.0,A1_FCC,A1_FCC,0,1.0000000000051663
mpea-02b,llm,1040.0,A1_FCC,A1_FCC,0,1.0000000000084703
mpea-02b,llm,1050.0,A1_FCC,A1_FCC,0,0.999999999983168
mpea-02b,llm,1060.0,B2_BCC,B2_BCC[A2],0,0.036790902428981725
mpea-02b,llm,1060.0,A1_FCC,A1_FCC,1,0.9632090976315458
mpea-02b,llm,1070.0,B2_BCC,B2_BCC[A2],0,0.08887207619772851
mpea-02b,llm,1070.0,A1_FCC,A1_FCC,1,0.9111279237514126
mpea-02b,llm,1080.0,A1_FCC,A1_FCC,0,0.8583086242022219
mpea-02b,llm,1080.0,B2_BCC,B2_BCC[A2],1,0.14169137579963761
mpea-02b,llm,1090.0,A1_FCC,A1_FCC,0,0.8049553776489794
mpea-02b,llm,1090.0,B2_BCC,B2_BCC[A2],1,0.19504462236151077
mpea-02b,llm,1100.0,B2_BCC,B2_BCC[A2],0,0.24866314139824558
mpea-02b,llm,1100.0,A1_FCC,A1_FCC,1,0.7513368585829072
mpea-02b,llm,1110.0,A1_FCC,A1_FCC,0,0.6977905785249543
mpea-02b,llm,1110.0,B2_BCC,B2_BCC[A2],1,0.30220942147045954
mpea-02b,llm,1120.0,B2_BCC,B2_BCC[A2],0,0.35527927739445453
mpea-02b,llm,1120.0,A1_FCC,A1_FCC,1,0.6447207225791013
mpea-02b,llm,1130.0,A1_FCC,A1_FCC,0,0.5925862520853465
mpea-02b,llm,1130.0,B2_BCC,B2_BCC[A2],1,0.4074137479170743
mpea-02b,llm,1140.0,A1_FCC,A1_FCC,0,0.5418769517146728
mpea-02b,llm,1140.0,B2_BCC,B2_BCC[A2],1,0.45812304826074823
mpea-02b,llm,1150.0,A1_FCC,A1_FCC,0,0.49307772819560336
mpea-02b,llm,1150.0,B2_BCC,B2_BCC[A2],1,0.5069222717815687
mpea-02b,llm,1160.0,A1_FCC,A1_FCC,0,0.4466255659918597
mpea-02b,llm,1160.0,B2_BCC,B2_BCC[A2],1,0.5533744340044986
mpea-02b,llm,1170.0,A1_FCC,A1_FCC,0,0.40286755782579775
mpea-02b,llm,1170.0,B2_BCC,B2_BCC[A2],1,0.597132442161554
mpea-02b,llm,1180.0,A1_FCC,A1_FCC,0,0.362029936788952
mpea-02b,llm,1180.0,B2_BCC,B2_BCC[A2],1,0.6379700632323889
mpea-02b,llm,1190.0,B2_BCC,B2_BCC[A2],0,0.6757945625530718
mpea-02b,llm,1190.0,A1_FCC,A1_FCC,1,0.3242054374402486
mpea-02b,llm,1200.0,B2_BCC,B2_BCC[A2],0,0.7106395074794225
mpea-02b,llm,1200.0,A1_FCC,A1_FCC,1,0.2893604925261418
mpea-02b,llm,1210.0,A1_FCC,A1_FCC,0,0.25735778931975384
mpea-02b,llm,1210.0,B2_BCC,B2_BCC[A2],1,0.7426422106605024
mpea-02b,llm,1220.0,A1_FCC,A1_FCC,0,0.22798645910239737
mpea-02b,llm,1220.0,B2_BCC,B2_BCC[A2],1,0.7720135408708373
mpea-02b,llm,1230.0,A1_FCC,A1_FCC,0,0.20099244171860964
mpea-02b,llm,1230.0,B2_BCC,B2_BCC[A2],1,0.799007558236186
mpea-02b,llm,1240.0,A1_FCC,A1_FCC,0,0.1761040739787619
mpea-02b,llm,1240.0,B2_BCC,B2_BCC[A2],1,0.8238959259848577
mpea-02b,llm_noC,400.0,A1_FCC,A1_FCC,0,0.31254794106251205
mpea-02b,llm_noC,400.0,B2_BCC,B2_BCC[ordered],1,0.1103237131381471
mpea-02b,llm_noC,400.0,B2_BCC,B2_BCC[A2],2,0.1399920040261024
mpea-02b,llm_noC,400.0,CUB_A13,CUB_A13,3,0.43713634176309496
mpea-02b,llm_noC,410.0,A1_FCC,A1_FCC,0,0.4897624742697976
mpea-02b,llm_noC,410.0,B2_BCC,B2_BCC[ordered],1,0.10912982373719268
mpea-02b,llm_noC,410.0,B2_BCC,B2_BCC[A2],2,0.07532618210734626
mpea-02b,llm_noC,410.0,CUB_A13,CUB_A13,3,0.3257815199213688
mpea-02b,llm_noC,420.0,A1_FCC,A1_FCC,0,0.6759156587714237
mpea-02b,llm_noC,420.0,B2_BCC,B2_BCC[ordered],1,0.10764939091865015
mpea-02b,llm_noC,420.0,B2_BCC,B2_BCC[A2],2,0.006193133759163871
mpea-02b,llm_noC,420.0,CUB_A13,CUB_A13,3,0.21024181653988308
mpea-02b,llm_noC,430.0,B2_BCC,B2_BCC[ordered],0,0.10688134778435397
mpea-02b,llm_noC,430.0,A1_FCC,A1_FCC,1,0.7154478919196483
mpea-02b,llm_noC,430.0,CUB_A13,CUB_A13,2,0.17767076046016506
mpea-02b,llm_noC,440.0,B2_BCC,B2_BCC[ordered],0,0.10609691129036133
mpea-02b,llm_noC,440.0,A1_FCC,A1_FCC,1,0.7413055044479349
mpea-02b,llm_noC,440.0,CUB_A13,CUB_A13,2,0.15259758436140702
mpea-02b,llm_noC,450.0,B2_BCC,B2_BCC[ordered],0,0.10520569580954893
mpea-02b,llm_noC,450.0,A1_FCC,A1_FCC,1,0.7678696550294074
mpea-02b,llm_noC,450.0,CUB_A13,CUB_A13,2,0.12692464921509658
mpea-02b,llm_noC,460.0,A1_FCC,A1_FCC,0,0.795156670847576
mpea-02b,llm_noC,460.0,B2_BCC,B2_BCC[ordered],1,0.10420378511379573
mpea-02b,llm_noC,460.0,CUB_A13,CUB_A13,2,0.10063954405264432
mpea-02b,llm_noC,470.0,A1_FCC,A1_FCC,0,0.823183745134556
mpea-02b,llm_noC,470.0,B2_BCC,B2_BCC[ordered],1,0.10308738841582449
