database,alloy,T_C,phase,label,set_index,fraction
PrecHiMn-04,llm_noC,1040.0,A1_FCC,A1_FCC,1,0.5078774162739159
PrecHiMn-04,llm_noC,1050.0,BCC_4SL,BCC_4SL[A2],0,0.5297410169677303
PrecHiMn-04,llm_noC,1050.0,A1_FCC,A1_FCC,1,0.47025898307075553
PrecHiMn-04,llm_noC,1060.0,BCC_4SL,BCC_4SL[A2],0,0.5682699274081061
PrecHiMn-04,llm_noC,1060.0,A1_FCC,A1_FCC,1,0.43173007263172647
PrecHiMn-04,llm_noC,1070.0,BCC_4SL,BCC_4SL[A2],0,0.6077050155907562
PrecHiMn-04,llm_noC,1070.0,A1_FCC,A1_FCC,1,0.39229498446963984
PrecHiMn-04,llm_noC,1080.0,BCC_4SL,BCC_4SL[A2],0,0.6480365878757903
PrecHiMn-04,llm_noC,1080.0,A1_FCC,A1_FCC,1,0.3519634122291361
PrecHiMn-04,llm_noC,1090.0,BCC_4SL,BCC_4SL[A2],0,0.6892492008749458
PrecHiMn-04,llm_noC,1090.0,A1_FCC,A1_FCC,1,0.31075079909101266
PrecHiMn-04,llm_noC,1100.0,BCC_4SL,BCC_4SL[A2],0,0.7313213703086372
PrecHiMn-04,llm_noC,1100.0,A1_FCC,A1_FCC,1,0.26867862960590216
PrecHiMn-04,llm_noC,1110.0,BCC_4SL,BCC_4SL[A2],0,0.7742253093799991
PrecHiMn-04,llm_noC,1110.0,A1_FCC,A1_FCC,1,0.22577469065105257
PrecHiMn-04,llm_noC,1120.0,BCC_4SL,BCC_4SL[A2],0,0.8179265994444616
PrecHiMn-04,llm_noC,1120.0,A1_FCC,A1_FCC,1,0.1820734006547439
PrecHiMn-04,llm_noC,1130.0,BCC_4SL,BCC_4SL[A2],0,0.8623834895164928
PrecHiMn-04,llm_noC,1130.0,A1_FCC,A1_FCC,1,0.13761651034322409
PrecHiMn-04,llm_noC,1140.0,BCC_4SL,BCC_4SL[A2],0,0.9075448827304506
PrecHiMn-04,llm_noC,1140.0,A1_FCC,A1_FCC,1,0.0924551172196129
PrecHiMn-04,llm_noC,1150.0,BCC_4SL,BCC_4SL[A2],0,0.9533435188292161
PrecHiMn-04,llm_noC,1150.0,A1_FCC,A1_FCC,1,0.04665648119197928
PrecHiMn-04,llm_noC,1160.0,BCC_4SL,BCC_4SL[A2],0,0.9996668874402714
PrecHiMn-04,llm_noC,1160.0,A1_FCC,A1_FCC,1,0.00033311262841418917
PrecHiMn-04,llm_noC,1170.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000122913
PrecHiMn-04,llm_noC,1180.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999860438
PrecHiMn-04,llm_noC,1190.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999886696
PrecHiMn-04,llm_noC,1200.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999935122
PrecHiMn-04,llm_noC,1210.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999462871
PrecHiMn-04,llm_noC,1220.0,BCC_4SL,BCC_4SL[A2],0,1.000000000016503
PrecHiMn-04,llm_noC,1230.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999941461
PrecHiMn-04,llm_noC,1240.0,BCC_4SL,BCC_4SL[A2],0,1.000000000019371
PrecHiMn-04,llm_noC,1250.0,BCC_4SL,BCC_4SL[A2],0,1.00000000002573
PrecHiMn-04,llm_noC,1260.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000201519
PrecHiMn-04,llm_noC,1270.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999513347
PrecHiMn-04,llm_noC,1280.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999581435
PrecHiMn-04,llm_noC,1290.0,BCC_4SL,BCC_4SL[A2],0,1.000000000021669
PrecHiMn-04,llm_noC,1300.0,BCC_4SL,BCC_4SL[A2],0,1.00000000000368
PrecHiMn-04,llm_noC,1310.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000053586
PrecHiMn-04,llm_noC,1320.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999984087
PrecHiMn-04,llm_noC,1330.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999921373
PrecHiMn-04,llm_noC,1340.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999800434
PrecHiMn-04,llm_noC,1350.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000622438
PrecHiMn-04,llm_noC,1360.0,BCC_4SL,BCC_4SL[A2],0,0.9999999999431474
PrecHiMn-04,llm_noC,1370.0,BCC_4SL,BCC_4SL[A2],0,0.999999999984814
PrecHiMn-04,llm_noC,1380.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000222884
PrecHiMn-04,llm_noC,1390.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000311624
PrecHiMn-04,llm_noC,1400.0,BCC_4SL,BCC_4SL[A2],0,1.0000000000094325
mc_fe,benchmark,400.0,BCC_A2,BCC_A2,0,0.7921404133759634
mc_fe,benchmark,400.0,FCC_A1,FCC_A1,1,0.2034589122773944
mc_fe,benchmark,400.0,M3P,M3P,2,0.004001544503608721
mc_fe,benchmark,400.0,M23C6,M23C6,3,0.0003991391741191941
mc_fe,benchmark,410.0,BCC_A2,BCC_A2,0,0.7946081729964695
mc_fe,benchmark,410.0,FCC_A1,FCC_A1,1,0.20124037895078295
mc_fe,benchmark,410.0,M3P,M3P,2,0.004001513542310649
mc_fe,benchmark,410.0,M23C6,M23C6,3,0.0001499447788777909
mc_fe,benchmark,420.0,BCC_A2,BCC_A2,0,0.8009125037412486
mc_fe,benchmark,420.0,FCC_A1,FCC_A1,1,0.0310514271334342
mc_fe,benchmark,420.0,BETA_MN,BETA_MN,2,0.16245386566818215
mc_fe,benchmark,420.0,M23C6,M23C6,3,0.0015807474845350392
mc_fe,benchmark,420.0,M3P,M3P,4,0.004001459283204832
mc_fe,benchmark,430.0,BETA_MN,BETA_MN,0,0.147081064480582
mc_fe,benchmark,430.0,FCC_A1,FCC_A1,1,0.04465208050524196
mc_fe,benchmark,430.0,BCC_A2,BCC_A2,2,0.8028860883931322
mc_fe,benchmark,430.0,M23C6,M23C6,3,0.0013793800586746425
mc_fe,benchmark,430.0,M3P,M3P,4,0.004001388031034853
mc_fe,benchmark,440.0,BETA_MN,BETA_MN,0,0.13113992415372455
mc_fe,benchmark,440.0,BCC_A2,BCC_A2,1,0.8043623926558449
mc_fe,benchmark,440.0,FCC_A1,FCC_A1,2,0.059391868969115316
mc_fe,benchmark,440.0,M23C6,M23C6,3,0.0011045318909726836
mc_fe,benchmark,440.0,M3P,M3P,4,0.004001284628817781
mc_fe,benchmark,450.0,BETA_MN,BETA_MN,0,0.11453971509725602
mc_fe,benchmark,450.0,FCC_A1,FCC_A1,1,0.07550171477186343
mc_fe,benchmark,450.0,BCC_A2,BCC_A2,2,0.8052239470681745
mc_fe,benchmark,450.0,M3P,M3P,3,0.004001136341731615
mc_fe,benchmark,450.0,M23C6,M23C6,4,0.0007334892252523086
mc_fe,benchmark,460.0,BETA_MN,BETA_MN,0,0.09717827968174078
mc_fe,benchmark,460.0,FCC_A1,FCC_A1,1,0.09324706056529211
mc_fe,benchmark,460.0,BCC_A2,BCC_A2,2,0.8053368180739676
mc_fe,benchmark,460.0,M3P,M3P,3,0.004000925767567831
mc_fe,benchmark,460.0,M23C6,M23C6,4,0.0002369180262267558
mc_fe,benchmark,470.0,BETA_MN,BETA_MN,0,0.08123614498151087
mc_fe,benchmark,470.0,FCC_A1,FCC_A1,1,0.10521969380664135
mc_fe,benchmark,470.0,BCC_A2,BCC_A2,2,0.8095435330079613
mc_fe,benchmark,470.0,M3P,M3P,3,0.004000628137133074
mc_fe,benchmark,480.0,BETA_MN,BETA_MN,0,0.06882169234798938
mc_fe,benchmark,480.0,FCC_A1,FCC_A1,1,0.11140003321953643
mc_fe,benchmark,480.0,BCC_A2,BCC_A2,2,0.8174303865322585
mc_fe,benchmark,480.0,LIQUID,LIQUID,3,0.002347887866927494
mc_fe,benchmark,490.0,BETA_MN,BETA_MN,0,0.05357482372870256
mc_fe,benchmark,490.0,FCC_A1,FCC_A1,1,0.1192479106530227
mc_fe,benchmark,490.0,BCC_A2,BCC_A2,2,0.8248331115815173
mc_fe,benchmark,490.0,LIQUID,LIQUID,3,0.0023441539325781808
mc_fe,benchmark,500.0,BETA_MN,BETA_MN,0,0.037926028472614504
mc_fe,benchmark,500.0,FCC_A1,FCC_A1,1,0.12734911135576868
mc_fe,benchmark,500.0,BCC_A2,BCC_A2,2,0.8323845675501964
mc_fe,benchmark,500.0,LIQUID,LIQUID,3,0.002340292662466346
mc_fe,benchmark,510.0,BETA_MN,BETA_MN,0,0.02185408631127182
mc_fe,benchmark,510.0,FCC_A1,FCC_A1,1,0.13571078590837368
mc_fe,benchmark,510.0,BCC_A2,BCC_A2,2,0.8400988375613582
mc_fe,benchmark,510.0,LIQUID,LIQUID,3,0.0023362902197454536
mc_fe,benchmark,520.0,BETA_MN,BETA_MN,0,0.005337018620373724
mc_fe,benchmark,520.0,FCC_A1,FCC_A1,1,0.14434023470524637
mc_fe,benchmark,520.0,BCC_A2,BCC_A2,2,0.8479906171096914
mc_fe,benchmark,520.0,LIQUID,LIQUID,3,0.0023321295134854834
mc_fe,benchmark,530.0,FCC_A1,FCC_A1,0,0.14330800739581756
mc_fe,benchmark,530.0,BCC_A2,BCC_A2,1,0.8543623668933907
mc_fe,benchmark,530.0,LIQUID,LIQUID,2,0.0023296257198778167
mc_fe,benchmark,540.0,FCC_A1,FCC_A1,0,0.13762753607183942
mc_fe,benchmark,540.0,BCC_A2,BCC_A2,1,0.8600446262084587
mc_fe,benchmark,540.0,LIQUID,LIQUID,2,0.002327837751983629
mc_fe,benchmark,550.0,BCC_A2,BCC_A2,0,0.8658027458326846
mc_fe,benchmark,550.0,FCC_A1,FCC_A1,1,0.1318713535554653
mc_fe,benchmark,550.0,LIQUID,LIQUID,2,0.0023259006397897027
mc_fe,benchmark,560.0,FCC_A1,FCC_A1,0,0.12605731669963677
mc_fe,benchmark,560.0,BCC_A2,BCC_A2,1,0.87161889710433
mc_fe,benchmark,560.0,LIQUID,LIQUID,2,0.0023237862596280044
mc_fe,benchmark,570.0,FCC_A1,FCC_A1,0,0.12020698924540328
mc_fe,benchmark,570.0,BCC_A2,BCC_A2,1,0.8774715484991966
mc_fe,benchmark,570.0,LIQUID,LIQUID,2,0.0023214622722482928
mc_fe,benchmark,580.0,FCC_A1,FCC_A1,0,0.11434571998372384
mc_fe,benchmark,580.0,BCC_A2,BCC_A2,1,0.8833353886347053
mc_fe,benchmark,580.0,LIQUID,LIQUID,2,0.002318891412532045
mc_fe,benchmark,590.0,FCC_A1,FCC_A1,0,0.10850249874496497
mc_fe,benchmark,590.0,BCC_A2,BCC_A2,1,0.8891814702662952
mc_fe,benchmark,590.0,LIQUID,LIQUID,2,0.0023160309886284965
mc_fe,benchmark,600.0,BCC_A2,BCC_A2,0,0.8949776613080661
mc_fe,benchmark,600.0,FCC_A1,FCC_A1,1,0.10270950620864859
mc_fe,benchmark,600.0,LIQUID,LIQUID,2,0.0023128324613392783
mc_fe,benchmark,610.0,BCC_A2,BCC_A2,0,0.9006894560130267
mc_fe,benchmark,610.0,FCC_A1,FCC_A1,1,0.09700130352560565
mc_fe,benchmark,610.0,LIQUID,LIQUID,2,0.002309240452962304
mc_fe,benchmark,620.0,BCC_A2,BCC_A2,0,0.9062811898970707
mc_fe,benchmark,620.0,FCC_A1,FCC_A1,1,0.09141361765430032
mc_fe,benchmark,620.0,LIQUID,LIQUID,2,0.0023051924462001877
mc_fe,benchmark,630.0,BCC_A2,BCC_A2,0,0.9117176098020706
mc_fe,benchmark,630.0,FCC_A1,FCC_A1,1,0.08598177237110725
mc_fe,benchmark,630.0,LIQUID,LIQUID,2,0.0023006178671070247
mc_fe,benchmark,640.0,FCC_A1,FCC_A1,0,0.08073887677348898
mc_fe,benchmark,640.0,BCC_A2,BCC_A2,1,0.9169656859361958
mc_fe,benchmark,640.0,LIQUID,LIQUID,2,0.0022954373100877706
mc_fe,benchmark,650.0,BCC_A2,BCC_A2,0,0.9219964668725313
mc_fe,benchmark,650.0,FCC_A1,FCC_A1,1,0.07571397125439683
mc_fe,benchmark,650.0,LIQUID,LIQUID,2,0.0022895619280149855
mc_fe,benchmark,660.0,BCC_A2,BCC_A2,0,0.926786715229127
mc_fe,benchmark,660.0,FCC_A1,FCC_A1,1,0.07093039228118485
mc_fe,benchmark,660.0,LIQUID,LIQUID,2,0.002282892444213305
mc_fe,benchmark,670.0,FCC_A1,FCC_A1,0,0.06640458357168767
mc_fe,benchmark,670.0,BCC_A2,BCC_A2,1,0.9313200979496322
mc_fe,benchmark,670.0,LIQUID,LIQUID,2,0.0022753185602477546
mc_fe,benchmark,680.0,FCC_A1,FCC_A1,0,0.06214553808783875
mc_fe,benchmark,680.0,BCC_A2,BCC_A2,1,0.9355877443602767
mc_fe,benchmark,680.0,LIQUID,LIQUID,2,0.0022667176612836113
mc_fe,benchmark,690.0,BCC_A2,BCC_A2,0,0.9395881359474468
mc_fe,benchmark,690.0,FCC_A1,FCC_A1,1,0.05815490981896057
mc_fe,benchmark,690.0,LIQUID,LIQUID,2,0.00225695426338625
mc_fe,benchmark,700.0,FCC_A1,FCC_A1,0,0.05442771265240747
mc_fe,benchmark,700.0,BCC_A2,BCC_A2,1,0.9433264083101893
mc_fe,benchmark,700.0,LIQUID,LIQUID,2,0.0022458790460120246
mc_fe,benchmark,710.0,BCC_A2,BCC_A2,0,0.9468132352730356
mc_fe,benchmark,710.0,FCC_A1,FCC_A1,1,0.050953437051768836
mc_fe,benchmark,710.0,LIQUID,LIQUID,2,0.0022333277072157285
mc_fe,benchmark,720.0,BCC_A2,BCC_A2,0,0.9500635099982393
mc_fe,benchmark,720.0,FCC_A1,FCC_A1,1,0.047717369870835205
mc_fe,benchmark,720.0,LIQUID,LIQUID,2,0.00221912015974012
mc_fe,benchmark,730.0,BCC_A2,BCC_A2,0,0.953095008735321
mc_fe,benchmark,730.0,FCC_A1,FCC_A1,1,0.044701931789898876
mc_fe,benchmark,730.0,LIQUID,LIQUID,2,0.002203059478790728
mc_fe,benchmark,740.0,BCC_A2,BCC_A2,0,0.9559271943942949
mc_fe,benchmark,740.0,FCC_A1,FCC_A1,1,0.041887874596715564
mc_fe,benchmark,740.0,LIQUID,LIQUID,2,0.002184931029450157
mc_fe,benchmark,750.0,FCC_A1,FCC_A1,0,0.03925528056207971
mc_fe,benchmark,750.0,BCC_A2,BCC_A2,1,0.9585802179929147
mc_fe,benchmark,750.0,LIQUID,LIQUID,2,0.002164501463885573
mc_fe,benchmark,760.0,FCC_A1,FCC_A1,0,0.036784320692489166
mc_fe,benchmark,760.0,BCC_A2,BCC_A2,1,0.9610741615255592
mc_fe,benchmark,760.0,LIQUID,LIQUID,2,0.002141517756683244
mc_fe,benchmark,770.0,FCC_A1,FCC_A1,0,0.03445579010895404
mc_fe,benchmark,770.0,BCC_A2,BCC_A2,1,0.9634285033582259
mc_fe,benchmark,770.0,LIQUID,LIQUID,2,0.0021157065016075196
mc_fe,benchmark,780.0,FCC_A1,FCC_A1,0,0.03225145632674494
mc_fe,benchmark,780.0,BCC_A2,BCC_A2,1,0.9656617709124115
mc_fe,benchmark,780.0,LIQUID,LIQUID,2,0.0020867728586577323
mc_fe,benchmark,790.0,BCC_A2,BCC_A2,0,0.9677913449435528
mc_fe,benchmark,790.0,FCC_A1,FCC_A1,1,0.030154255399401895
mc_fe,benchmark,790.0,LIQUID,LIQUID,2,0.0020543996417330315
mc_fe,benchmark,800.0,FCC_A1,FCC_A1,0,0.0281483737613787
mc_fe,benchmark,800.0,BCC_A2,BCC_A2,1,0.9698333792618367
mc_fe,benchmark,800.0,LIQUID,LIQUID,2,0.00201824700127017
mc_fe,benchmark,810.0,FCC_A1,FCC_A1,0,0.026219257974882313
mc_fe,benchmark,810.0,BCC_A2,BCC_A2,1,0.9718027907932218
mc_fe,benchmark,810.0,LIQUID,LIQUID,2,0.0019779512645949813
mc_fe,benchmark,820.0,BCC_A2,BCC_A2,0,0.9737133068975893
mc_fe,benchmark,820.0,FCC_A1,FCC_A1,1,0.024353568591118074
mc_fe,benchmark,820.0,LIQUID,LIQUID,2,0.0019331244936668852
mc_fe,benchmark,830.0,BCC_A2,BCC_A2,0,0.9755775383611083
mc_fe,benchmark,830.0,FCC_A1,FCC_A1,1,0.02253910762662909
mc_fe,benchmark,830.0,LIQUID,LIQUID,2,0.001883353989172712
mc_fe,benchmark,840.0,BCC_A2,BCC_A2,0,0.9774070724687584
mc_fe,benchmark,840.0,FCC_A1,FCC_A1,1,0.020764725895258
mc_fe,benchmark,840.0,LIQUID,LIQUID,2,0.0018282016763020354
mc_fe,benchmark,850.0,BCC_A2,BCC_A2,0,0.9792125676825058
mc_fe,benchmark,850.0,FCC_A1,FCC_A1,1,0.019020228407630693
mc_fe,benchmark,850.0,LIQUID,LIQUID,2,0.0017672038850740008
mc_fe,benchmark,860.0,FCC_A1,FCC_A1,0,0.017296278473306576
mc_fe,benchmark,860.0,BCC_A2,BCC_A2,1,0.9810038504109102
mc_fe,benchmark,860.0,LIQUID,LIQUID,2,0.0016998710775086774
mc_fe,benchmark,870.0,BCC_A2,BCC_A2,0,0.982790008012412
mc_fe,benchmark,870.0,FCC_A1,FCC_A1,1,0.015584304356126146
mc_fe,benchmark,870.0,LIQUID,LIQUID,2,0.0016256876204649908
mc_fe,benchmark,880.0,FCC_A1,FCC_A1,0,0.013876416207204973
mc_fe,benchmark,880.0,BCC_A2,BCC_A2,1,0.9845794718001938
mc_fe,benchmark,880.0,LIQUID,LIQUID,2,0.0015441119516248413
mc_fe,benchmark,890.0,BCC_A2,BCC_A2,0,0.9863800949074627
mc_fe,benchmark,890.0,FCC_A1,FCC_A1,1,0.012165328520027484
mc_fe,benchmark,890.0,LIQUID,LIQUID,2,0.0014545766060585143
mc_fe,benchmark,900.0,FCC_A1,FCC_A1,0,0.010444290067338087
mc_fe,benchmark,900.0,BCC_A2,BCC_A2,1,0.9881992213315018
mc_fe,benchmark,900.0,LIQUID,LIQUID,2,0.001356488548634341
mc_fe,benchmark,910.0,BCC_A2,BCC_A2,0,0.9900437472434777
mc_fe,benchmark,910.0,FCC_A1,FCC_A1,1,0.008707022969935438
mc_fe,benchmark,910.0,LIQUID,LIQUID,2,0.0012492297686289725
mc_fe,benchmark,920.0,BCC_A2,BCC_A2,0,0.9919201733079076
mc_fe,benchmark,920.0,FCC_A1,FCC_A1,1,0.006947668871300237
mc_fe,benchmark,920.0,LIQUID,LIQUID,2,0.001132157783055392
mc_fe,benchmark,930.0,FCC_A1,FCC_A1,0,0.00516074186094463
mc_fe,benchmark,930.0,LIQUID,LIQUID,1,0.0010046065745710124
mc_fe,benchmark,930.0,BCC_A2,BCC_A2,2,0.9938346515973919
mc_fe,benchmark,940.0,FCC_A1,FCC_A1,0,0.003341086705461966
mc_fe,benchmark,940.0,BCC_A2,BCC_A2,1,0.995793025800676
mc_fe,benchmark,940.0,LIQUID,LIQUID,2,0.0008658874601003499
mc_fe,benchmark,950.0,FCC_A1,FCC_A1,0,0.0014838435985688586
mc_fe,benchmark,950.0,BCC_A2,BCC_A2,1,0.9978008658484457
mc_fe,benchmark,950.0,LIQUID,LIQUID,2,0.0007152905532286009
mc_fe,benchmark,960.0,BCC_A2,BCC_A2,0,0.9994482528440813
mc_fe,benchmark,960.0,LIQUID,LIQUID,1,0.0005517471193882286
mc_fe,benchmark,970.0,BCC_A2,BCC_A2,0,0.9996265963434982
mc_fe,benchmark,970.0,LIQUID,LIQUID,1,0.0003734036835195302
mc_fe,benchmark,980.0,BCC_A2,BCC_A2,0,0.9998194644583026
mc_fe,benchmark,980.0,LIQUID,LIQUID,1,0.000180535491172576
mc_fe,benchmark,990.0,BCC_A2,BCC_A2,0,1.000000000002745
mc_fe,benchmark,1000.0,BCC_A2,BCC_A2,0,1.0000000000053941
mc_fe,benchmark,1010.0,BCC_A2,BCC_A2,0,0.9999999999949
mc_fe,benchmark,1020.0,BCC_A2,BCC_A2,0,1.0000000000038318
mc_fe,benchmark,1030.0,BCC_A2,BCC_A2,0,1.0000000000069051
mc_fe,benchmark,1040.0,BCC_A2,BCC_A2,0,1.0000000000113818
mc_fe,benchmark,1050.0,BCC_A2,BCC_A2,0,1.0000000000004294
mc_fe,benchmark,1060.0,BCC_A2,BCC_A2,0,0.9999999999929411
mc_fe,benchmark,1070.0,BCC_A2,BCC_A2,0,1.000000000027011
mc_fe,benchmark,1080.0,BCC_A2,BCC_A2,0,0.9999999999869171
mc_fe,benchmark,1090.0,BCC_A2,BCC_A2,0,1.000000000009645
mc_fe,benchmark,1100.0,BCC_A2,BCC_A2,0,0.9999999999804343
mc_fe,benchmark,1110.0,BCC_A2,BCC_A2,0,0.9999999999960452
mc_fe,benchmark,1120.0,BCC_A2,BCC_A2,0,0.9999999999884709
mc_fe,benchmark,1130.0,BCC_A2,BCC_A2,0,0.9999999999967752
mc_fe,benchmark,1140.0,BCC_A2,BCC_A2,0,1.0000000000017943
mc_fe,benchmark,1150.0,BCC_A2,BCC_A2,0,0.999999999995373
mc_fe,benchmark,1160.0,BCC_A2,BCC_A2,0,1.000000000006943
mc_fe,benchmark,1170.0,BCC_A2,BCC_A2,0,1.0000000000085298
mc_fe,benchmark,1180.0,BCC_A2,BCC_A2,0,0.9999999999897643
mc_fe,benchmark,1190.0,BCC_A2,BCC_A2,0,1.000000000005814
mc_fe,benchmark,1200.0,BCC_A2,BCC_A2,0,0.9999999999974821
mc_fe,benchmark,1210.0,BCC_A2,BCC_A2,0,1.000000000009958
mc_fe,benchmark,1220.0,BCC_A2,BCC_A2,0,1.0000000000133686
mc_fe,benchmark,1230.0,BCC_A2,BCC_A2,0,0.999999999989377
mc_fe,benchmark,1240.0,BCC_A2,BCC_A2,0,0.9999999999782553
mc_fe,benchmark,1250.0,BCC_A2,BCC_A2,0,1.0000000000034983
mc_fe,benchmark,1260.0,BCC_A2,BCC_A2,0,1.0000000000143419
mc_fe,benchmark,1270.0,BCC_A2,BCC_A2,0,0.9999999999960579
mc_fe,benchmark,1280.0,BCC_A2,BCC_A2,0,0.9999999999845414
mc_fe,benchmark,1290.0,BCC_A2,BCC_A2,0,1.0000000000197902
mc_fe,benchmark,1300.0,BCC_A2,BCC_A2,0,1.0000000000185185
mc_fe,benchmark,1310.0,BCC_A2,BCC_A2,0,0.9999999999928444
mc_fe,benchmark,1320.0,BCC_A2,BCC_A2,0,1.000000000004417
mc_fe,benchmark,1330.0,BCC_A2,BCC_A2,0,0.9999999999980024
mc_fe,benchmark,1340.0,BCC_A2,BCC_A2,0,0.9999999999995722
mc_fe,benchmark,1350.0,BCC_A2,BCC_A2,0,0.9999999999984809
mc_fe,benchmark,1360.0,BCC_A2,BCC_A2,0,0.9999999999861886
mc_fe,benchmark,1370.0,BCC_A2,BCC_A2,0,0.9983354041801491
mc_fe,benchmark,1370.0,LIQUID,LIQUID,1,0.0016645958174820064
mc_fe,benchmark,1380.0,BCC_A2,BCC_A2,0,0.9514128162483079
mc_fe,benchmark,1380.0,LIQUID,LIQUID,1,0.04858718379283543
mc_fe,benchmark,1390.0,LIQUID,LIQUID,0,0.1376426701446655
mc_fe,benchmark,1390.0,BCC_A2,BCC_A2,1,0.8623573298481516
mc_fe,benchmark,1400.0,LIQUID,LIQUID,0,0.2611617125347039
mc_fe,benchmark,1400.0,BCC_A2,BCC_A2,1,0.738838287468201
mc_fe,llm,400.0,__NONCONVERGED__,__NONCONVERGED__,-1,nan
mc_fe,llm,410.0,__NONCONVERGED__,__NONCONVERGED__,-1,nan
mc_fe,llm,420.0,__NONCONVERGED__,__NONCONVERGED__,-1,nan
mc_fe,llm,430.0,__NONCONVERGED__,__NONCONVERGED__,-1,nan
mc_fe,llm,440.0,BCC_A2,BCC_A2,0,0.5995542569681372
mc_fe,llm,440.0,BETA_MN,BETA_MN,2,0.11292399605618332
mc_fe,llm,440.0,FCC_A1,FCC_A1,3,0.26817278886688606
mc_fe,llm,440.0,M23C6,M23C6,4,0.019345789057200965
mc_fe,llm,450.0,BCC_A2,BCC_A2,0,0.5857601236115272
mc_fe,llm,450.0,BETA_MN,BETA_MN,2,0.09393176962561062
mc_fe,llm,450.0,FCC_A1,FCC_A1,3,0.30174259577096557
mc_fe,llm,450.0,M23C6,M23C6,4,0.018562678341006434
mc_fe,llm,460.0,BCC_A2,BCC_A2,0,0.5709953505821327
mc_fe,llm,460.0,FCC_A1,FCC_A1,1,0.33689991201126046
mc_fe,llm,460.0,BETA_MN,BETA_MN,2,0.07452733854141992
mc_fe,llm,460.0,M23C6,M23C6,4,0.01757502552746022
mc_fe,llm,470.0,BETA_MN,BETA_MN,0,0.05462402267909351
mc_fe,llm,470.0,BCC_A2,BCC_A2,1,0.5550202519702702
mc_fe,llm,470.0,FCC_A1,FCC_A1,2,0.3740198936867661
mc_fe,llm,470.0,M23C6,M23C6,4,0.016334081736351813
mc_fe,llm,480.0,BCC_A2,BCC_A2,0,0.5375555211460264
mc_fe,llm,480.0,FCC_A1,FCC_A1,1,0.41353184361536804
mc_fe,llm,480.0,BETA_MN,BETA_MN,2,0.03413266397888482
mc_fe,llm,480.0,M23C6,M23C6,4,0.01477905778899314
mc_fe,llm,490.0,BETA_MN,BETA_MN,0,0.012959974363843548
mc_fe,llm,490.0,BCC_A2,BCC_A2,1,0.5182735840020963
mc_fe,llm,490.0,FCC_A1,FCC_A1,2,0.45593268029296896
mc_fe,llm,490.0,M23C6,M23C6,3,0.012833761533101309
mc_fe,llm,500.0,BCC_A2,BCC_A2,0,0.49938766609562885
mc_fe,llm,500.0,FCC_A1,FCC_A1,1,0.4900035207514851
mc_fe,llm,500.0,M23C6,M23C6,2,0.010608813328328422
mc_fe,llm,510.0,BCC_A2,BCC_A2,0,0.45305163904376683
mc_fe,llm,510.0,FCC_A1,FCC_A1,1,0.5391690360026983
mc_fe,llm,510.0,K_CARB,K_CARB,2,0.007779324898351949
mc_fe,llm,520.0,BCC_A2,BCC_A2,0,0.44512988872080544
mc_fe,llm,520.0,FCC_A1,FCC_A1,1,0.5490808602382772
mc_fe,llm,520.0,K_CARB,K_CARB,2,0.005789250900181285
mc_fe,llm,530.0,BCC_A2,BCC_A2,0,0.4367634174071934
mc_fe,llm,530.0,FCC_A1,FCC_A1,1,0.5596501667049281
mc_fe,llm,530.0,K_CARB,K_CARB,2,0.0035864158346556505
mc_fe,llm,540.0,BCC_A2,BCC_A2,0,0.4279348402830288
mc_fe,llm,540.0,FCC_A1,FCC_A1,1,0.570910047628613
mc_fe,llm,540.0,K_CARB,K_CARB,2,0.0011551121381514844
mc_fe,llm,550.0,BCC_A2,BCC_A2,0,0.42200120885658965
mc_fe,llm,550.0,FCC_A1,FCC_A1,1,0.5779987911532376
mc_fe,llm,560.0,BCC_A2,BCC_A2,0,0.4187149475505464
mc_fe,llm,560.0,FCC_A1,FCC_A1,1,0.5812850524589832
mc_fe,llm,570.0,BCC_A2,BCC_A2,0,0.41551913439663907
mc_fe,llm,570.0,FCC_A1,FCC_A1,1,0.5844808656018516
mc_fe,llm,580.0,BCC_A2,BCC_A2,0,0.41241559687154367
mc_fe,llm,580.0,FCC_A1,FCC_A1,1,0.587584403152966
mc_fe,llm,590.0,BCC_A2,BCC_A2,0,0.4094064942375658
mc_fe,llm,590.0,FCC_A1,FCC_A1,1,0.5905935057718774
mc_fe,llm,600.0,BCC_A2,BCC_A2,0,0.4064943006451865
mc_fe,llm,600.0,FCC_A1,FCC_A1,1,0.5935056993282907
mc_fe,llm,610.0,BCC_A2,BCC_A2,0,0.40368178980836533
mc_fe,llm,610.0,FCC_A1,FCC_A1,1,0.5963182101926544
